transaction_id,date,posting_time,day_of_week,department,vendor,category,amount,approval_limit,approver,invoice_number,flag_reason,leading_digit,root_cause_category
TXN-001552,2025-08-12,15:37,Tuesday,Sales,Vendor_048,Supplies,47689.93,20000,Approver_11,INV-103697,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-002197,2025-08-12,16:56,Tuesday,Sales,Vendor_023,Travel,7754.52,20000,Approver_13,INV-103700,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-005708,2025-08-13,11:45,Wednesday,Procurement,Vendor_004,Travel,766.25,50000,Approver_07,INV-103703,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-005946,2025-08-13,15:54,Wednesday,Procurement,Vendor_046,Utilities,48000.93,50000,,INV-103705,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003946,2025-08-13,15:29,Wednesday,Operations,Vendor_019,Utilities,755.77,30000,Approver_09,INV-103725,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-002551,2025-08-13,09:10,Wednesday,Procurement,Vendor_007,Supplies,44.72,50000,Approver_04,INV-103726,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-005575,2025-08-13,17:43,Wednesday,Sales,Vendor_048,Consulting,401.4,20000,Approver_11,INV-103730,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-005023,2025-08-14,10:09,Thursday,HR,Vendor_016,Travel,4091.37,15000,Approver_09,INV-103733,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003885,2025-08-14,21:15,Thursday,Marketing,Vendor_027,Software,453.97,25000,Approver_02,INV-103739,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003121,2025-08-14,15:44,Thursday,HR,Vendor_055,Utilities,7964.64,15000,Approver_15,INV-103743,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-004440,2025-08-14,15:34,Thursday,Operations,Vendor_007,Software,7333.49,30000,Approver_07,INV-103744,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-001554,2025-08-14,18:55,Thursday,HR,Vendor_007,Equipment,725.89,15000,Approver_14,INV-103746,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-004274,2025-08-15,14:00,Friday,IT,Vendor_019,Consulting,4325.99,40000,Approver_05,INV-103753,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-002307,2025-08-15,15:55,Friday,Operations,Vendor_014,Supplies,73169.7,30000,Approver_03,INV-103755,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-001881,2025-08-15,08:02,Friday,Operations,Vendor_034,Consulting,73.97,30000,Approver_11,INV-103759,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-000054,2025-08-15,15:56,Friday,Operations,Vendor_054,Utilities,425.99,30000,Approver_15,INV-103767,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-004043,2025-08-15,14:50,Friday,Sales,Vendor_051,Travel,42.28,20000,Approver_12,INV-103763,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-001177,2025-08-16,09:29,Saturday,HR,Vendor_038,Equipment,4986.51,15000,Approver_05,INV-103776,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-004234,2025-08-18,15:11,Monday,Sales,Vendor_048,Equipment,745.59,20000,Approver_08,INV-103787,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-005829,2025-08-18,16:24,Monday,Operations,Vendor_048,Supplies,7500.0,30000,Approver_06,INV-103796,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-005202,2025-08-19,15:29,Tuesday,Procurement,Vendor_013,Misc,45234.61,50000,Approver_02,INV-103808,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-000010,2025-08-19,15:27,Tuesday,HR,Vendor_024,Equipment,4200.47,15000,Approver_07,INV-103810,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-000397,2025-08-19,12:11,Tuesday,Operations,Vendor_034,Supplies,7121.11,30000,Approver_03,INV-103817,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-005793,2025-08-19,18:47,Tuesday,Procurement,Vendor_048,Equipment,4198.01,50000,Approver_05,INV-103818,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-002894,2025-08-19,08:25,Tuesday,Finance,Vendor_010,Equipment,452.28,60000,Approver_10,INV-103823,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-005106,2025-08-20,12:11,Wednesday,IT,Vendor_041,Consulting,486.88,40000,Approver_03,INV-103832,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003090,2025-08-20,11:16,Wednesday,Sales,Vendor_035,Consulting,45.83,20000,Approver_13,INV-103834,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-000993,2025-08-20,11:38,Wednesday,Operations,Vendor_041,Supplies,48601.58,30000,Approver_06,INV-103836,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-004244,2025-08-20,12:23,Wednesday,Finance,Vendor_038,Misc,48.69,60000,Approver_12,INV-103841,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-005254,2025-08-20,17:12,Wednesday,HR,Vendor_013,Travel,49906.37,15000,Approver_14,INV-103838,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-001699,2025-08-21,12:01,Thursday,Procurement,Vendor_039,Supplies,45896.0,50000,Approver_03,INV-103856,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003054,2025-08-21,17:49,Thursday,Sales,Vendor_050,Consulting,4440.56,20000,Approver_05,INV-103859,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-000023,2025-08-21,11:47,Thursday,Procurement,Vendor_011,Travel,7183.3,50000,Approver_01,INV-103862,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-001316,2025-08-21,11:43,Thursday,IT,Vendor_026,Utilities,779.48,40000,Approver_14,INV-103874,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-002631,2025-08-25,11:54,Monday,Operations,Vendor_006,Utilities,43825.89,30000,Approver_13,INV-103896,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-005758,2025-08-25,16:15,Monday,Sales,Vendor_048,Travel,448.62,20000,Approver_06,INV-103899,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-002645,2025-08-26,17:04,Tuesday,IT,Vendor_019,Utilities,736.23,40000,Approver_06,INV-103934,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-002293,2025-08-26,14:36,Tuesday,Procurement,Vendor_043,Supplies,770.22,50000,Approver_02,INV-103951,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-003531,2025-08-27,15:31,Wednesday,Operations,Vendor_048,Consulting,49.87,30000,Approver_14,INV-103954,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-002931,2025-08-27,15:21,Wednesday,Marketing,Vendor_005,Equipment,476.99,25000,Approver_14,INV-103956,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003987,2025-08-27,17:42,Wednesday,Finance,Vendor_046,Travel,444.55,60000,Approver_15,INV-103957,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-002144,2025-08-27,17:33,Wednesday,Procurement,Vendor_052,Consulting,4944.88,50000,Approver_15,INV-103965,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003451,2025-08-27,11:12,Wednesday,Operations,Vendor_007,Travel,7601.1,30000,Approver_01,INV-103971,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-003893,2025-08-28,11:01,Thursday,Finance,Vendor_049,Supplies,4165.92,60000,Approver_04,INV-103974,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-002125,2025-08-28,18:32,Thursday,Marketing,Vendor_009,Supplies,791.79,25000,Approver_13,INV-103975,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-003189,2025-08-28,12:12,Thursday,HR,Vendor_058,Consulting,7775.06,15000,Approver_15,INV-103976,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-001216,2025-08-28,15:36,Thursday,Procurement,Vendor_016,Software,77.4,50000,Approver_15,INV-103978,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-004561,2025-08-29,11:21,Friday,IT,Vendor_057,Software,7500.0,40000,Approver_14,INV-104003,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-005863,2025-09-01,11:39,Monday,HR,Vendor_003,Equipment,440.86,15000,Approver_03,INV-104012,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-000782,2025-09-01,08:11,Monday,IT,Vendor_043,Travel,4377.9,40000,Approver_01,INV-104021,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-005395,2025-09-01,10:16,Monday,Finance,Vendor_043,Travel,78.65,60000,Approver_15,INV-104022,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-004586,2025-09-01,14:46,Monday,IT,Vendor_043,Software,42.94,40000,Approver_14,INV-104024,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-004431,2025-09-01,17:06,Monday,Procurement,Vendor_025,Utilities,7227.84,50000,Approver_01,INV-104038,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-004069,2025-09-02,21:11,Tuesday,IT,Vendor_008,Software,40.43,40000,Approver_15,INV-104049,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-000955,2025-09-02,11:38,Tuesday,Finance,Vendor_018,Software,408.66,60000,Approver_07,INV-104064,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-000425,2025-09-03,10:29,Wednesday,Procurement,Vendor_033,Software,40160.3,50000,Approver_04,INV-104069,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-000783,2025-09-03,12:58,Wednesday,IT,Vendor_033,Equipment,74245.73,40000,Approver_07,INV-104075,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-000280,2025-09-03,16:27,Wednesday,HR,Vendor_017,Consulting,47.95,15000,Approver_10,INV-104078,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-002268,2025-09-03,09:49,Wednesday,HR,Vendor_036,Travel,400.53,15000,Approver_10,INV-104082,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-002143,2025-09-04,11:36,Thursday,Operations,Vendor_007,Misc,4488.6,30000,Approver_02,INV-104089,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-005000,2025-09-04,15:58,Thursday,Marketing,Vendor_018,Supplies,780.59,25000,Approver_06,INV-104097,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-001503,2025-09-04,12:17,Thursday,Marketing,Vendor_058,Software,480.32,25000,Approver_09,INV-104100,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-001238,2025-09-04,12:42,Thursday,Finance,Vendor_059,Software,46.6,60000,Approver_08,INV-104101,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-002273,2025-09-04,11:32,Thursday,Operations,Vendor_046,Consulting,4361.59,30000,Approver_03,INV-104104,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003972,2025-09-04,11:43,Thursday,Sales,Vendor_060,Supplies,734.84,20000,Approver_01,INV-104108,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-000526,2025-09-04,11:02,Thursday,Marketing,Vendor_032,Utilities,730.27,25000,Approver_08,INV-104112,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-005672,2025-09-05,18:25,Friday,Finance,Vendor_036,Equipment,779.66,60000,Approver_06,INV-104119,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-001612,2025-09-05,11:16,Friday,IT,Vendor_034,Consulting,4330.56,40000,Approver_13,INV-104122,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-005198,2025-09-05,12:19,Friday,Marketing,Vendor_058,Utilities,7001.83,25000,Approver_12,INV-104126,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-003244,2025-09-05,15:48,Friday,Procurement,Vendor_012,Utilities,4453.13,50000,Approver_15,INV-104129,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-004362,2025-09-05,12:03,Friday,Procurement,Vendor_036,Supplies,4905.62,50000,Approver_14,INV-104131,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-000632,2025-09-05,09:57,Friday,Finance,Vendor_026,Supplies,428.43,60000,Approver_09,INV-104133,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-000442,2025-09-08,16:08,Monday,IT,Vendor_009,Misc,456.57,40000,Approver_01,INV-104141,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-002428,2025-09-08,15:46,Monday,Operations,Vendor_058,Equipment,414.05,30000,Approver_12,INV-104142,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-000221,2025-09-08,16:56,Monday,IT,Vendor_047,Consulting,43910.18,40000,Approver_04,INV-104147,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-001533,2025-09-08,09:01,Monday,Operations,Vendor_020,Supplies,47005.5,30000,Approver_15,INV-104159,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003464,2025-09-09,15:35,Tuesday,Procurement,Vendor_040,Travel,46652.67,50000,Approver_14,INV-104164,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-002398,2025-09-09,10:10,Tuesday,Operations,Vendor_043,Consulting,75313.54,30000,Approver_07,INV-104168,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-002379,2025-09-09,10:16,Tuesday,HR,Vendor_020,Equipment,7500.0,15000,Approver_02,INV-104169,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-005381,2025-09-09,15:37,Tuesday,IT,Vendor_055,Software,718.8,40000,Approver_05,INV-104174,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-003009,2025-09-09,12:34,Tuesday,Finance,Vendor_023,Equipment,709.48,60000,Approver_15,INV-104175,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-004767,2025-09-10,10:34,Wednesday,Operations,Vendor_028,Consulting,445.44,30000,Approver_14,INV-104184,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-004148,2025-09-10,12:48,Wednesday,HR,Vendor_042,Consulting,-4707.02,15000,Approver_05,INV-104206,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-002220,2025-09-11,16:18,Thursday,Operations,Vendor_009,Equipment,45.1,30000,Approver_15,INV-104216,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-004413,2025-09-12,12:10,Friday,Operations,Vendor_010,Misc,443.75,30000,Approver_14,INV-104226,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-001917,2025-09-12,17:50,Friday,HR,Vendor_057,Utilities,726.79,15000,Approver_12,INV-104229,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-001122,2025-09-12,12:25,Friday,Sales,Vendor_012,Equipment,475.47,20000,Approver_13,INV-104230,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-004423,2025-09-12,10:05,Friday,Procurement,Vendor_051,Utilities,7339.63,50000,Approver_14,INV-104231,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-005315,2025-09-12,17:19,Friday,Operations,Vendor_008,Consulting,72.73,30000,Approver_08,INV-104232,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-001049,2025-09-12,14:20,Friday,Finance,Vendor_048,Software,466.11,60000,Approver_06,INV-104238,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-000183,2025-09-15,12:34,Monday,Marketing,Vendor_013,Equipment,7500.0,25000,Approver_10,INV-104247,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-002352,2025-09-15,14:00,Monday,Operations,Vendor_045,Supplies,46399.54,30000,Approver_03,INV-104252,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-004950,2025-09-15,17:50,Monday,Sales,Vendor_001,Utilities,7087.04,20000,Approver_05,INV-104255,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-005788,2025-09-15,15:14,Monday,IT,Vendor_013,Utilities,721.67,40000,Approver_02,INV-104257,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-003557,2025-09-15,14:26,Monday,Finance,Vendor_030,Travel,7777.43,60000,Approver_05,INV-104268,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-002526,2025-09-16,12:30,Tuesday,IT,Vendor_007,Travel,44.69,40000,Approver_04,INV-104275,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-005566,2025-09-16,14:13,Tuesday,IT,Vendor_031,Travel,4220.3,40000,Approver_09,INV-104293,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
