transaction_id,date,posting_time,day_of_week,department,vendor,category,amount,approval_limit,approver,invoice_number
TXN-004715,2025-12-16,11:24,Tuesday,Procurement,Vendor_028,Consulting,254.36,50000,Approver_13,INV-105776
TXN-003659,2025-12-16,17:40,Tuesday,Finance,Vendor_035,Travel,57835.76,60000,Approver_09,INV-105777
TXN-002363,2025-12-16,10:04,Tuesday,Marketing,Vendor_033,Consulting,685.36,25000,Approver_04,INV-105778
TXN-003058,2025-12-16,15:52,Tuesday,Procurement,Vendor_014,Consulting,19.33,50000,Approver_13,INV-105779
TXN-004948,2025-12-16,10:24,Tuesday,Sales,Vendor_005,Travel,51.18,20000,Approver_02,INV-105780
TXN-005187,2025-12-16,12:22,Tuesday,Finance,Vendor_022,Consulting,9737.22,60000,Approver_11,INV-105781
TXN-004086,2025-12-16,10:12,Tuesday,Procurement,Vendor_057,Travel,466.39,50000,Approver_13,INV-105782
TXN-005114,2025-12-17,08:55,Wednesday,Marketing,Vendor_005,Travel,261.77,25000,Approver_12,INV-105783
TXN-000312,2025-12-17,15:42,Wednesday,Operations,Vendor_047,Misc,8859.22,30000,Approver_06,INV-105784
TXN-001603,2025-12-17,17:21,Wednesday,HR,Vendor_051,Equipment,6505.22,15000,Approver_04,INV-105785
TXN-001916,2025-12-17,13:20,Wednesday,Operations,Vendor_027,Travel,12.83,30000,Approver_13,INV-105786
TXN-000798,2025-12-17,12:36,Wednesday,Procurement,Vendor_012,Equipment,1105.76,50000,Approver_01,INV-105787
TXN-001038,2025-12-17,17:35,Wednesday,Finance,Vendor_003,Utilities,299.46,60000,Approver_05,INV-105788
TXN-004909,2025-12-17,11:40,Wednesday,Finance,Vendor_015,Travel,969.89,60000,Approver_01,INV-105789
TXN-004471,2025-12-17,12:41,Wednesday,HR,Vendor_033,Travel,4266.52,15000,Approver_10,INV-105790
TXN-003480,2025-12-17,16:34,Wednesday,Finance,Vendor_038,Misc,479.31,60000,Approver_10,INV-105791
TXN-001880,2025-12-17,14:39,Wednesday,HR,Vendor_043,Travel,74363.08,15000,Approver_10,INV-105792
TXN-000893,2025-12-17,10:19,Wednesday,Finance,Vendor_047,Travel,206.12,60000,Approver_02,INV-105793
TXN-003840,2025-12-17,10:09,Wednesday,Operations,Vendor_059,Consulting,62291.88,30000,,INV-105794
TXN-005062,2025-12-17,16:31,Wednesday,Procurement,Vendor_014,Travel,242.09,50000,Approver_12,INV-105795
TXN-003579,2025-12-17,17:36,Wednesday,HR,Vendor_049,Travel,548.0,15000,Approver_05,INV-105796
TXN-002407,2025-12-17,11:50,Wednesday,HR,Vendor_030,Utilities,356.6,15000,Approver_05,INV-105797
TXN-005773,2025-12-17,09:57,Wednesday,IT,Vendor_021,Equipment,6854.91,40000,Approver_07,INV-105798
TXN-004464,2025-12-17,18:52,Wednesday,Finance,Vendor_006,Travel,1179.16,60000,Approver_13,INV-105799
TXN-005139,2025-12-17,15:36,Wednesday,Finance,Vendor_019,Software,8438.73,60000,Approver_06,INV-105800
TXN-000803,2025-12-17,11:31,Wednesday,IT,Vendor_033,Software,422.76,40000,Approver_14,INV-105796
TXN-004848,2025-12-17,17:12,Wednesday,IT,Vendor_007,Misc,2039.39,40000,Approver_06,INV-105802
TXN-001198,2025-12-17,17:46,Wednesday,IT,Vendor_037,Equipment,463.65,40000,Approver_03,INV-105799
TXN-005871,2025-12-17,12:39,Wednesday,Procurement,Vendor_004,Consulting,74.35,50000,Approver_04,INV-105804
TXN-004623,2025-12-18,10:54,Thursday,IT,Vendor_021,Equipment,39741.54,40000,Approver_06,INV-105799
TXN-003050,2025-12-18,11:26,Thursday,Operations,Vendor_010,Utilities,53875.73,30000,Approver_02,INV-105797
TXN-001254,2025-12-18,17:44,Thursday,Procurement,Vendor_051,Equipment,557.29,50000,Approver_03,INV-105807
TXN-005611,2025-12-18,12:18,Thursday,Procurement,Vendor_029,Utilities,175.8,50000,Approver_01,INV-105808
TXN-004273,2025-12-18,13:47,Thursday,Operations,Vendor_032,Consulting,16432.83,30000,Approver_14,INV-105809
TXN-004255,2025-12-18,08:31,Thursday,HR,Vendor_051,Consulting,1628.37,15000,Approver_05,INV-105810
TXN-003566,2025-12-18,09:30,Thursday,Procurement,Vendor_020,Consulting,2452.72,50000,Approver_03,INV-105811
TXN-001054,2025-12-18,10:05,Thursday,HR,Vendor_009,Consulting,289.05,15000,Approver_13,INV-105812
TXN-004138,2025-12-18,15:17,Thursday,Finance,Vendor_017,Consulting,246.3,60000,Approver_13,INV-105813
TXN-005641,2025-12-18,11:28,Thursday,IT,Vendor_020,Utilities,1450.85,40000,Approver_09,INV-105814
TXN-001926,2025-12-18,12:32,Thursday,Finance,Vendor_049,Utilities,97.74,60000,Approver_13,INV-105815
TXN-001359,2025-12-18,16:13,Thursday,Sales,Vendor_053,Misc,1246.05,20000,Approver_03,INV-105816
TXN-005989,2025-12-18,16:47,Thursday,Marketing,Vendor_003,Travel,133.24,25000,Approver_02,INV-105817
TXN-001213,2025-12-18,14:28,Thursday,Procurement,Vendor_022,Supplies,1043.42,50000,Approver_09,INV-105818
TXN-001888,2025-12-18,12:21,Thursday,Procurement,Vendor_005,Utilities,170.85,50000,Approver_12,INV-105819
TXN-005305,2025-12-18,11:59,Thursday,Finance,Vendor_005,Misc,2310.84,60000,Approver_04,INV-105820
TXN-004881,2025-12-18,14:55,Thursday,Sales,Vendor_009,Utilities,329.6,20000,Approver_06,INV-105821
TXN-000587,2025-12-18,12:47,Thursday,Sales,Vendor_049,Utilities,73378.9,20000,Approver_06,INV-105822
TXN-004323,2025-12-19,15:49,Friday,IT,Vendor_021,Misc,120.75,40000,,INV-105823
TXN-002777,2025-12-19,15:54,Friday,Finance,Vendor_022,Equipment,98.29,60000,Approver_03,INV-105824
TXN-002762,2025-12-19,15:33,Friday,HR,Vendor_025,Equipment,1867.4,15000,Approver_08,INV-105825
TXN-004527,2025-12-19,18:30,Friday,HR,Vendor_049,Consulting,3628.42,15000,Approver_08,INV-105826
TXN-000151,2025-12-19,16:48,Friday,Sales,Vendor_028,Software,5335.43,20000,Approver_04,INV-105827
TXN-001327,2025-12-19,00:00,Friday,HR,Vendor_043,Equipment,2151.04,15000,Approver_13,INV-105828
TXN-004361,2025-12-19,12:22,Friday,HR,Vendor_017,Misc,34297.97,15000,Approver_12,INV-105829
TXN-005458,2025-12-19,16:51,Friday,Sales,Vendor_050,Equipment,95.33,20000,Approver_12,INV-105830
TXN-003651,2025-12-19,11:18,Friday,Finance,Vendor_001,Equipment,35004.93,60000,Approver_13,INV-105831
TXN-003517,2025-12-19,15:20,Friday,Procurement,Vendor_028,Travel,9972.49,50000,Approver_04,INV-105832
TXN-003300,2025-12-19,17:19,Friday,Procurement,Vendor_001,Misc,1029.93,50000,Approver_14,INV-105833
TXN-005532,2025-12-19,11:50,Friday,Finance,Vendor_048,Supplies,30.1,60000,Approver_11,INV-105834
TXN-004342,2025-12-19,18:09,Friday,IT,Vendor_035,Consulting,272.87,40000,Approver_02,INV-105835
TXN-005052,2025-12-19,09:53,Friday,Sales,Vendor_007,Equipment,182.42,20000,Approver_15,INV-105836
TXN-005150,2025-12-20,12:44,Saturday,Operations,Vendor_038,Equipment,2636.9,30000,Approver_03,INV-105837
TXN-000507,2025-12-21,00:23,Sunday,Procurement,Vendor_049,Software,17481.48,50000,Approver_03,INV-105838
TXN-005375,2025-12-22,09:10,Monday,Operations,Vendor_020,Utilities,32959.68,30000,Approver_07,INV-105839
TXN-000754,2025-12-22,11:44,Monday,HR,Vendor_039,Travel,17.06,15000,Approver_12,INV-105840
TXN-003910,2025-12-22,22:28,Monday,IT,Vendor_032,Misc,504.07,40000,Approver_12,INV-105841
TXN-004510,2025-12-22,15:06,Monday,Sales,Vendor_029,Consulting,7968.24,20000,Approver_02,INV-105842
TXN-005104,2025-12-22,17:12,Monday,Procurement,Vendor_010,Supplies,4803.99,50000,Approver_15,INV-105843
TXN-003851,2025-12-22,12:42,Monday,Marketing,Vendor_039,Consulting,812.95,25000,Approver_05,INV-105844
TXN-002690,2025-12-22,15:07,Monday,Sales,Vendor_013,Misc,24.88,20000,Approver_10,INV-105845
TXN-000452,2025-12-22,14:18,Monday,HR,Vendor_052,Software,1561.12,15000,Approver_13,INV-105846
TXN-005886,2025-12-22,13:16,Monday,Procurement,Vendor_025,Travel,181.21,50000,Approver_13,INV-105847
TXN-003998,2025-12-22,11:04,Monday,Finance,Vendor_038,Supplies,-496.36,60000,,INV-105848
TXN-005269,2025-12-22,16:52,Monday,Marketing,Vendor_011,Travel,5206.92,25000,Approver_13,INV-105849
TXN-000220,2025-12-22,14:47,Monday,Sales,Vendor_052,Travel,132.55,20000,Approver_01,INV-105850
TXN-004978,2025-12-22,11:10,Monday,IT,Vendor_044,Consulting,39656.65,40000,Approver_07,INV-105851
TXN-001080,2025-12-22,13:58,Monday,Marketing,Vendor_016,Utilities,744.39,25000,Approver_01,INV-105852
TXN-003335,2025-12-22,15:17,Monday,Finance,Vendor_060,Misc,2195.62,60000,,INV-105853
TXN-000743,2025-12-22,17:42,Monday,Finance,Vendor_006,Supplies,12.21,60000,Approver_05,INV-105854
TXN-001059,2025-12-22,08:50,Monday,HR,Vendor_007,Consulting,378.51,15000,Approver_10,INV-105855
TXN-004976,2025-12-22,11:15,Monday,HR,Vendor_054,Equipment,489.8,15000,Approver_14,INV-105856
TXN-001062,2025-12-22,10:37,Monday,Procurement,Vendor_048,Equipment,1000.0,50000,Approver_10,INV-105857
TXN-000303,2025-12-22,09:42,Monday,Procurement,Vendor_010,Utilities,-2603.52,50000,Approver_12,INV-105858
TXN-004773,2025-12-22,13:29,Monday,Procurement,Vendor_028,Utilities,632.94,50000,Approver_15,INV-105859
TXN-000130,2025-12-22,15:37,Monday,Marketing,Vendor_023,Supplies,76.14,25000,Approver_09,INV-105860
TXN-005072,2025-12-23,18:03,Tuesday,IT,Vendor_030,Consulting,991.65,40000,Approver_03,INV-105861
TXN-000614,2025-12-23,09:53,Tuesday,Operations,Vendor_014,Equipment,185.26,30000,Approver_13,INV-105862
TXN-001508,2025-12-23,12:49,Tuesday,Marketing,Vendor_058,Equipment,208.1,25000,Approver_13,INV-105863
TXN-004919,2025-12-23,11:10,Tuesday,Operations,Vendor_052,Software,3018.92,30000,Approver_15,INV-105864
TXN-000267,2025-12-23,10:48,Tuesday,Sales,Vendor_054,Consulting,29.28,20000,Approver_06,INV-105865
TXN-001340,2025-12-23,13:43,Tuesday,Procurement,Vendor_034,Travel,8645.18,50000,Approver_15,INV-105866
TXN-000329,2025-12-23,15:39,Tuesday,Finance,Vendor_022,Misc,20.15,60000,Approver_03,INV-105867
TXN-005806,2025-12-23,14:46,Tuesday,HR,Vendor_028,Equipment,49.27,15000,Approver_13,INV-105868
TXN-005195,2025-12-23,13:47,Tuesday,Sales,Vendor_015,Software,5952.21,20000,Approver_07,INV-105869
TXN-001484,2025-12-23,12:37,Tuesday,Operations,Vendor_015,Software,11.54,30000,Approver_08,INV-105870
TXN-000463,2025-12-23,15:13,Tuesday,Finance,Vendor_036,Utilities,7294.73,60000,Approver_06,INV-105871
TXN-002813,2025-12-23,16:43,Tuesday,Sales,Vendor_013,Travel,18.17,20000,Approver_10,INV-105872
TXN-002360,2025-12-23,17:31,Tuesday,Marketing,Vendor_015,Software,23289.31,25000,Approver_04,INV-105873
TXN-000805,2025-12-23,16:37,Tuesday,Procurement,Vendor_053,Consulting,425.81,50000,Approver_09,INV-105874
TXN-004813,2025-12-23,13:18,Tuesday,HR,Vendor_058,Utilities,2249.26,15000,Approver_13,INV-105875
TXN-004458,2025-12-23,17:13,Tuesday,Operations,Vendor_045,Utilities,5303.85,30000,Approver_05,INV-105876
TXN-003599,2025-12-23,14:13,Tuesday,IT,Vendor_006,Consulting,28.9,40000,Approver_11,INV-105877
TXN-001390,2025-12-23,13:04,Tuesday,Finance,Vendor_021,Supplies,59529.33,60000,Approver_09,INV-105878
TXN-000382,2025-12-23,16:32,Tuesday,Sales,Vendor_032,Consulting,107.44,20000,Approver_06,INV-105879
TXN-004385,2025-12-23,17:39,Tuesday,Operations,Vendor_019,Software,213.14,30000,Approver_11,INV-105880
TXN-002103,2025-12-23,12:52,Tuesday,Sales,Vendor_047,Software,1241.16,20000,Approver_06,INV-105881
TXN-004049,2025-12-23,15:32,Tuesday,Marketing,Vendor_046,Travel,1076.02,25000,Approver_14,INV-105882
TXN-005003,2025-12-23,15:55,Tuesday,IT,Vendor_014,Utilities,14.18,40000,Approver_09,INV-105883
TXN-004246,2025-12-24,11:31,Wednesday,HR,Vendor_050,Supplies,343.67,15000,Approver_05,INV-105884
TXN-002305,2025-12-24,12:57,Wednesday,Marketing,Vendor_045,Consulting,240.87,25000,Approver_03,INV-105885
TXN-000290,2025-12-24,09:01,Wednesday,Marketing,Vendor_008,Misc,4643.6,25000,Approver_02,INV-105886
TXN-000713,2025-12-24,16:03,Wednesday,IT,Vendor_029,Consulting,7382.49,40000,Approver_08,INV-105887
TXN-001766,2025-12-24,10:00,Wednesday,Operations,Vendor_049,Misc,2887.41,30000,Approver_09,INV-105888
TXN-001765,2025-12-24,10:59,Wednesday,IT,Vendor_028,Software,1296.32,40000,Approver_05,INV-105889
TXN-001584,2025-12-24,14:04,Wednesday,Procurement,Vendor_058,Travel,334.18,50000,Approver_09,INV-105890
TXN-004747,2025-12-24,16:59,Wednesday,Finance,Vendor_047,Supplies,2745.09,60000,Approver_05,INV-105891
TXN-005964,2025-12-24,15:32,Wednesday,Sales,Vendor_006,Travel,19321.73,20000,Approver_15,INV-105892
TXN-002410,2025-12-24,18:57,Wednesday,Marketing,Vendor_046,Travel,1969.96,25000,Approver_03,INV-105893
TXN-002348,2025-12-24,09:16,Wednesday,Procurement,Vendor_004,Supplies,100.64,50000,Approver_06,INV-105894
TXN-004437,2025-12-24,08:17,Wednesday,Procurement,Vendor_043,Software,160.43,50000,Approver_03,INV-105895
TXN-004705,2025-12-24,14:38,Wednesday,Operations,Vendor_038,Supplies,86.16,30000,Approver_14,INV-105896
TXN-004729,2025-12-24,14:57,Wednesday,Sales,Vendor_043,Travel,78779.5,20000,Approver_06,INV-105897
TXN-001072,2025-12-24,00:38,Wednesday,Sales,Vendor_038,Misc,412.68,20000,Approver_01,INV-105894
TXN-005908,2025-12-24,09:14,Wednesday,Procurement,Vendor_045,Equipment,1101.47,50000,Approver_05,INV-105899
TXN-002620,2025-12-24,09:38,Wednesday,Marketing,Vendor_053,Equipment,317.5,25000,Approver_05,INV-105900
TXN-003550,2025-12-24,15:35,Wednesday,Operations,Vendor_022,Equipment,1353.16,30000,Approver_04,INV-105901
TXN-001939,2025-12-24,18:50,Wednesday,Marketing,Vendor_006,Utilities,3514.04,25000,,INV-105902
TXN-000355,2025-12-24,16:55,Wednesday,IT,Vendor_006,Consulting,19565.72,40000,Approver_01,INV-105903
TXN-005598,2025-12-24,16:27,Wednesday,Operations,Vendor_018,Equipment,2221.66,30000,Approver_14,INV-105904
TXN-001467,2025-12-25,15:02,Thursday,Marketing,Vendor_042,Travel,24136.75,25000,Approver_03,INV-105905
TXN-004615,2025-12-25,17:32,Thursday,Sales,Vendor_008,Equipment,308.98,20000,Approver_03,INV-105906
TXN-000735,2025-12-25,15:03,Thursday,IT,Vendor_009,Travel,63.82,40000,Approver_12,INV-105907
TXN-000890,2025-12-25,15:08,Thursday,Operations,Vendor_055,Misc,260.28,30000,Approver_01,INV-105908
TXN-002810,2025-12-25,17:35,Thursday,Sales,Vendor_010,Consulting,34.13,20000,Approver_12,INV-105909
TXN-002875,2025-12-25,16:17,Thursday,Finance,Vendor_022,Misc,1589.28,60000,Approver_01,INV-105910
TXN-000012,2025-12-25,09:14,Thursday,Finance,Vendor_032,Software,-205.57,60000,Approver_07,INV-105911
TXN-002168,2025-12-25,14:18,Thursday,IT,Vendor_035,Software,55.71,40000,Approver_06,INV-105912
TXN-004867,2025-12-25,15:59,Thursday,IT,Vendor_036,Equipment,761.53,40000,Approver_10,INV-105913
TXN-001935,2025-12-25,11:46,Thursday,Finance,Vendor_054,Consulting,2500.0,60000,Approver_13,INV-105914
TXN-004249,2025-12-25,08:43,Thursday,Procurement,Vendor_044,Misc,220.16,50000,Approver_05,INV-105915
TXN-000802,2025-12-25,16:21,Thursday,Finance,Vendor_058,Consulting,7359.62,60000,Approver_07,INV-105916
TXN-004543,2025-12-25,11:01,Thursday,Marketing,Vendor_048,Equipment,1212.1,25000,Approver_11,INV-105917
TXN-001703,2025-12-25,09:23,Thursday,Finance,Vendor_024,Software,14758.34,60000,Approver_09,INV-105918
TXN-000936,2025-12-25,13:21,Thursday,HR,Vendor_016,Misc,10.97,15000,Approver_06,INV-105919
TXN-002760,2025-12-25,09:28,Thursday,Operations,Vendor_026,Software,78.11,30000,Approver_02,INV-105920
TXN-005253,2025-12-25,16:22,Thursday,Marketing,Vendor_047,Supplies,27264.74,25000,Approver_06,INV-105921
TXN-004187,2025-12-25,13:10,Thursday,Procurement,Vendor_052,Supplies,5705.09,50000,Approver_09,INV-105922
TXN-001709,2025-12-25,16:07,Thursday,IT,Vendor_042,Misc,3148.62,40000,Approver_02,INV-105923
TXN-003496,2025-12-25,10:26,Thursday,Operations,Vendor_021,Travel,45727.36,30000,Approver_03,INV-105924
TXN-004740,2025-12-25,17:46,Thursday,Finance,Vendor_011,Consulting,1632.64,60000,Approver_14,INV-105925
TXN-005715,2025-12-25,10:21,Thursday,HR,Vendor_014,Misc,1274.33,15000,Approver_14,INV-105926
TXN-005200,2025-12-25,10:31,Thursday,Operations,Vendor_045,Misc,6343.13,30000,Approver_06,INV-105927
TXN-001905,2025-12-25,17:46,Thursday,HR,Vendor_058,Misc,3638.26,15000,Approver_12,INV-105928
TXN-005562,2025-12-25,08:26,Thursday,Finance,Vendor_059,Misc,573.89,60000,Approver_09,INV-105929
TXN-001717,2025-12-25,12:28,Thursday,Operations,Vendor_025,Travel,251.89,30000,Approver_05,INV-105930
TXN-003249,2025-12-26,17:50,Friday,IT,Vendor_057,Equipment,19.57,40000,Approver_10,INV-105931
TXN-001031,2025-12-26,12:57,Friday,IT,Vendor_031,Utilities,107.49,40000,Approver_06,INV-105932
TXN-001280,2025-12-26,14:15,Friday,Marketing,Vendor_009,Equipment,2307.43,25000,Approver_03,INV-105933
TXN-003484,2025-12-26,13:17,Friday,Marketing,Vendor_033,Misc,2377.03,25000,Approver_05,INV-105934
TXN-005276,2025-12-26,16:42,Friday,IT,Vendor_046,Supplies,18.26,40000,Approver_10,INV-105935
TXN-003984,2025-12-26,15:53,Friday,Finance,Vendor_015,Equipment,54179.31,60000,Approver_04,INV-105936
TXN-004304,2025-12-26,10:28,Friday,HR,Vendor_044,Misc,15.28,15000,Approver_03,INV-105937
TXN-002889,2025-12-26,12:23,Friday,IT,Vendor_020,Utilities,316.83,40000,Approver_12,INV-105938
TXN-002896,2025-12-26,15:10,Friday,Finance,Vendor_046,Consulting,246.44,60000,Approver_03,INV-105939
TXN-005409,2025-12-26,15:16,Friday,IT,Vendor_042,Software,124.93,40000,Approver_13,INV-105940
TXN-000421,2025-12-26,11:27,Friday,Finance,Vendor_024,Supplies,220.49,60000,Approver_15,INV-105941
TXN-002939,2025-12-26,15:26,Friday,HR,Vendor_059,Software,90.51,15000,Approver_07,INV-105942
TXN-005312,2025-12-26,12:36,Friday,Procurement,Vendor_012,Supplies,507.42,50000,Approver_12,INV-105943
TXN-003811,2025-12-26,09:28,Friday,Sales,Vendor_022,Consulting,394.57,20000,Approver_02,INV-105944
TXN-002599,2025-12-26,17:44,Friday,Procurement,Vendor_019,Supplies,13.97,50000,,INV-105945
TXN-003284,2025-12-26,10:34,Friday,Operations,Vendor_058,Software,14239.3,30000,Approver_02,INV-105946
TXN-005028,2025-12-26,08:58,Friday,IT,Vendor_012,Utilities,11.87,40000,Approver_12,INV-105947
TXN-003395,2025-12-26,13:34,Friday,Finance,Vendor_005,Equipment,665.09,60000,Approver_05,INV-105948
TXN-002371,2025-12-26,17:05,Friday,Finance,Vendor_027,Utilities,59094.99,60000,Approver_09,INV-105949
TXN-004802,2025-12-26,17:27,Friday,Procurement,Vendor_041,Consulting,104.38,50000,Approver_10,INV-105950
TXN-005917,2025-12-26,11:04,Friday,Procurement,Vendor_007,Utilities,925.43,50000,Approver_07,INV-105951
TXN-004065,2025-12-26,11:59,Friday,HR,Vendor_053,Supplies,819.83,15000,Approver_15,INV-105952
TXN-005455,2025-12-26,11:36,Friday,Operations,Vendor_007,Consulting,42.12,30000,Approver_02,INV-105953
TXN-003317,2025-12-26,10:58,Friday,Procurement,Vendor_023,Misc,16041.85,50000,Approver_07,INV-105949
TXN-004339,2025-12-26,10:23,Friday,Marketing,Vendor_029,Equipment,122.13,25000,Approver_07,INV-105955
TXN-001835,2025-12-26,18:21,Friday,HR,Vendor_059,Utilities,470.51,15000,Approver_15,INV-105956
TXN-000011,2025-12-26,11:34,Friday,IT,Vendor_055,Misc,131.7,40000,Approver_01,INV-105957
TXN-000146,2025-12-26,15:02,Friday,Procurement,Vendor_050,Software,3933.48,50000,Approver_15,INV-105958
TXN-004167,2025-12-26,18:41,Friday,Marketing,Vendor_060,Travel,-3023.67,25000,Approver_07,INV-105959
TXN-004410,2025-12-26,11:08,Friday,IT,Vendor_004,Supplies,847.01,40000,Approver_12,INV-105960
TXN-002749,2025-12-26,10:15,Friday,HR,Vendor_043,Misc,823.88,15000,Approver_10,INV-105961
TXN-002754,2025-12-27,13:53,Saturday,Finance,Vendor_042,Supplies,81469.27,60000,Approver_08,INV-105962
TXN-002493,2025-12-28,04:11,Sunday,Operations,Vendor_016,Supplies,52.7,30000,Approver_08,INV-105963
TXN-005348,2025-12-29,12:11,Monday,Marketing,Vendor_030,Misc,307.56,25000,Approver_05,INV-105964
TXN-004126,2025-12-29,14:09,Monday,Operations,Vendor_018,Travel,792.21,30000,Approver_01,INV-105965
TXN-002372,2025-12-29,10:04,Monday,HR,Vendor_015,Software,698.36,15000,Approver_03,INV-105966
TXN-004890,2025-12-29,11:09,Monday,Operations,Vendor_018,Consulting,134.96,30000,Approver_13,INV-105967
TXN-002994,2025-12-29,11:29,Monday,Sales,Vendor_053,Supplies,35.46,20000,Approver_08,INV-105968
TXN-000089,2025-12-29,10:12,Monday,Finance,Vendor_012,Software,12.61,60000,Approver_08,INV-105969
TXN-002455,2025-12-29,12:56,Monday,Sales,Vendor_020,Software,49.32,20000,Approver_02,INV-105970
TXN-003003,2025-12-29,15:53,Monday,Marketing,Vendor_032,Software,753.25,25000,Approver_08,INV-105971
TXN-001012,2025-12-29,14:03,Monday,Finance,Vendor_036,Software,7500.0,60000,Approver_01,INV-105972
TXN-002306,2025-12-29,16:23,Monday,Marketing,Vendor_017,Supplies,1233.48,25000,Approver_11,INV-105973
TXN-000504,2025-12-29,12:29,Monday,Sales,Vendor_023,Consulting,22379.71,20000,Approver_05,INV-105974
TXN-001816,2025-12-29,17:35,Monday,Finance,Vendor_037,Equipment,176.96,60000,Approver_01,INV-105975
TXN-000273,2025-12-29,12:41,Monday,Finance,Vendor_037,Supplies,205.69,60000,Approver_05,INV-105976
TXN-000427,2025-12-29,11:46,Monday,Procurement,Vendor_003,Supplies,-4371.45,50000,Approver_08,INV-105977
TXN-002662,2025-12-29,10:34,Monday,Operations,Vendor_021,Misc,9225.72,30000,Approver_12,INV-105978
TXN-005079,2025-12-29,17:28,Monday,Procurement,Vendor_053,Travel,13.74,50000,Approver_05,INV-105979
TXN-001902,2025-12-30,17:09,Tuesday,IT,Vendor_017,Utilities,4299.64,40000,Approver_14,INV-105980
TXN-004278,2025-12-30,12:23,Tuesday,Marketing,Vendor_007,Utilities,4138.83,25000,Approver_12,INV-105981
TXN-003408,2025-12-30,14:32,Tuesday,IT,Vendor_027,Utilities,96093.15,40000,Approver_13,INV-105982
TXN-000004,2025-12-30,14:56,Tuesday,IT,Vendor_025,Software,40.51,40000,,INV-105983
TXN-003839,2025-12-30,12:15,Tuesday,Operations,Vendor_044,Utilities,1194.49,30000,Approver_11,INV-105984
TXN-000398,2025-12-30,10:58,Tuesday,Sales,Vendor_037,Utilities,-879.08,20000,Approver_05,INV-105985
TXN-001150,2025-12-30,11:53,Tuesday,Sales,Vendor_025,Travel,312.46,20000,,INV-105986
TXN-002482,2025-12-30,13:18,Tuesday,HR,Vendor_021,Consulting,1015.12,15000,Approver_04,INV-105987
TXN-001791,2025-12-30,14:47,Tuesday,Marketing,Vendor_042,Utilities,15.22,25000,Approver_02,INV-105988
